int64_field_0,venda_id,nome_produto,data_venda,quantidade
4015,23414,Triazol 150mg 1 cápsula,02-2024,43.0
5279,30509,"Press Plus 2,5mg + 10mg 30 cápsulas",02-2024,43.0
5677,1394,Tormiv SL 10mg Sabor Limão 10 comprimidos sublinguais,02-2024,43.0
5822,20246,Lactosil 10.000 FCC 30 Tabletes,02-2024,43.0
6461,3830,Novanlo 5mg 90 comprimidos,02-2024,43.0
6535,3746,Novanlo 5mg 60 comprimidos,02-2024,43.0
6691,18338,Doril Enxaqueca 18 comprimidos revestidos,02-2024,43.0
6707,26234,Neutrofer Fólico 150mg + 5mg 30 comprimidos revestidos,02-2024,43.0
7037,28597,Spidufen 770mg 6 comprimidos revestidos,02-2024,43.0
7156,21242,Xantinon 30 comprimidos revestidos,02-2024,43.0
8704,6830,"Daivobet 50mcg/g + 0,5mg/g Gel Dermatológico 30g",02-2024,43.0
9833,13946,Lípitor 20mg 30 comprimidos revestidos,02-2024,43.0
10755,7982,Mesigyna 50mg/ml + 5mg/ml Solução Injetável 1 ampola com 1ml,02-2024,43.0
10759,3650,"Press Plus 2,5mg + 10mg 30 cápsulas",02-2024,43.0
11000,2702,Ibupril 400mg 8 cápsulas gelatinosas moles,02-2024,43.0
13950,20474,Laxante Natural Glicerin Lactantes 6 supositórios,02-2024,43.0
14722,27866,Inzelm 20mg 30 Comprimidos Revestidos,02-2024,43.0
15097,17558,Vicog 5mg 30 comprimidos,02-2024,43.0
16701,28346,Doril Enxaqueca 18 comprimidos revestidos,02-2024,43.0
17029,22886,Bálsamo Bengué Pomada 60g,02-2024,43.0
17325,4070,"Holmes H 40mg + 12,5mg 30 comprimidos revestidos",02-2024,43.0
17572,806,Antialérgico Polaramine 2mg 20 Comprimidos,02-2024,43.0
17604,10310,Afrat 150mg 1 comprimido,02-2024,43.0
18201,11510,Engov 6 comprimidos,02-2024,43.0
18434,5918,"DRENIFÓRMIO - 0,125mg/g + 30mg/g, 1 bisnaga com 30g de creme de uso dermatológico",02-2024,43.0
18500,8258,Tâmisa 30 75mcg + 30mcg 21 drágeas,02-2024,43.0
18847,15722,Spray Nasal Cimed 50ml,02-2024,43.0
19179,25346,Suplemento Capilar Pantogar Neo 60 Cápsulas,02-2024,43.0
19751,13202,Daflon 500mg FFPM 30 comprimidos revestidos,02-2024,43.0
20406,10526,"Tecnomet 2,5mg 20 comprimidos",02-2024,43.0
20946,2870,Spidufen 770mg 6 comprimidos revestidos,02-2024,43.0
21755,9662,Neolefrin Dia Neo Química 20 comprimidos,02-2024,43.0
22034,23846,"Trok - N 20mg/g + 0,64mg/g + 2,5mg/g Pomada Dermatológica 10g",02-2024,43.0
22430,15146,LuftaFEM 200mg + 500mg 6 comprimidos revestidos,02-2024,43.0
22647,20234,Lactosil Flora 30 cápsulas,02-2024,43.0
23880,28926,Laxol Sabor Hortelã 60ml,02-2024,43.0
24198,18710,Abrilar 7mg/ml Xarope 100ml,02-2024,43.0
25062,25262,Eniagor 50mg/ml Solução Capilar Refil 50ml,02-2024,43.0
25316,28245,"Daivobet 50mcg/g + 0,5mg/g Gel Dermatológico 30g",02-2024,43.0
25876,26798,"Annita 20mg/ml, 1 frasco com 45ml de pó para suspensão de uso oral",02-2024,43.0
26355,27338,Vitamina D3 Addera D3 7.000UI 10 comprimidos revestidos,02-2024,43.0
26781,5810,Colchis 1mg 30 comprimidos,02-2024,43.0
26885,19598,"Reduclim 1,25mg 35 comprimidos",02-2024,43.0
27913,13250,Procoralan 5mg 56 comprimidos revestidos,02-2024,43.0
28151,28772,LuftaFEM 200mg + 500mg 6 comprimidos revestidos,02-2024,43.0
28247,22790,Doss 50.000UI 8 cápsulas gelatinosas moles,02-2024,43.0
29298,10418,Caltrate Ca 600mg + D3 200 UI 60 comprimidos revestidos,02-2024,43.0
2386,302,Loratamed Loratadina 1mg/ml Sabor Uva 100ml,02-2024,44.0
2779,18422,Sumax 100mg 6 comprimidos revestidos,02-2024,44.0
2850,29972,Suplemento Alimentar Gestamax Plus 60 cápsulas gelatinosas moles,02-2024,44.0
3120,7310,Trilax 300mg + 125mg + 50mg + 30mg 12 comprimidos,02-2024,44.0
3236,22826,Ártico Caps 500mg + 400mg 30 cápsulas moles,02-2024,44.0
3386,13322,Concárdio 10mg 30 comprimidos revestidos,02-2024,44.0
4801,18002,Spray Ciflogex Sabor Mel 30ml,02-2024,44.0
5126,26102,Suplemento Vitamínico Imunoglucan DS 30 Cápsulas,02-2024,44.0
5495,19670,Tenag 40mg 20 comprimidos revestidos,02-2024,44.0
7407,29154,Bisalax 5mg 20 drágeas,02-2024,44.0
7801,8810,Siblima 60mcg + 15mcg 24 comprimidos revestidos,02-2024,44.0
8700,15362,"Trimbow 100/6/12,5 mcg 120 Doses",02-2024,44.0
9654,12854,Vabam 20mg 30 comprimidos revestidos,02-2024,44.0
10204,29115,Diovan 80mg 28 comprimidos revestidos,02-2024,44.0
10382,10442,Caltrate Ca 600mg + D3 200 UI 30 comprimidos revestidos,02-2024,44.0
10534,29603,BetaTrinta 5mg/ml + 2 mg/ml Suspensão Injetável 1ml + seringa,02-2024,44.0
11532,8426,"Adoless 0,060mg + 0,015mg 28 comprimidos revestidos",02-2024,44.0
11828,21314,Xantinol Complex 12 flaconetes com 10ml cada,02-2024,44.0
11856,8546,"Belara 2mg + 0,03mg 21 comprimidos revestidos",02-2024,44.0
12176,16190,"Fluidificante e Descongestionante Nasal Rinosoro XT Gotas 0,9% 30ml",02-2024,44.0
12828,23054,Prolopa DR 200/50mg 30 comprimidos de liberação modificada,02-2024,44.0
12869,6278,BetaTrinta 5mg/ml + 2 mg/ml Suspensão Injetável 1ml + seringa,02-2024,44.0
13011,29818,Calotrat Hertz Solução 5ml,02-2024,44.0
13089,15878,Coristina D Congest Xarope Sabor Uva 120ml,02-2024,44.0
13336,15758,Descongestionante Penetro 45ml,02-2024,44.0
14704,13022,Eliquis 5mg 60 comprimidos revestidos,02-2024,44.0
15851,30252,Cataflam 50mg 20 drágeas,02-2024,44.0
15873,4694,Diovan Amlo Fix 320mg + 5mg 28 comprimidos revestidos,02-2024,44.0
17128,20774,Probiótico ZincoPro Marjan 6 Cápsulas,02-2024,44.0
17999,24086,Calotrat Hertz Solução 5ml,02-2024,44.0
18068,18254,Cefalium One 750mg 20 Comprimidos,02-2024,44.0
18654,27278,Vitamina D3 Addera D3 5.000UI 30 comprimidos revestidos,02-2024,44.0
19014,21254,Bisalax 5mg 20 drágeas,02-2024,44.0
19198,19898,Puran T4 25mcg 30 comprimidos,02-2024,44.0
19853,21794,Dews 5mg/ml Solução Oftálmica 10ml,02-2024,44.0
20015,5702,Arnica Montana 6CH Almeida Prado Frasco com 13g,02-2024,44.0
20409,17210,Diamicron MR 30mg 30 comprimidos de liberação prolongada,02-2024,44.0
20747,25934,Suplemento Alimentar Sulfato Ferroso 125mg/ml Arte Nativa Sabor Framboesa 30ml,02-2024,44.0
21042,19454,Levoid 88mcg 30 comprimidos,02-2024,44.0
21062,26090,Suplemento Vitamínico Imunoglucan DS Sabor Tutti-Frutti 150ml,02-2024,44.0
22375,2942,Bravan HCT 160mg + 25mg 30 comprimidos,02-2024,44.0
22554,7142,Ponstan 500mg 24 comprimidos,02-2024,44.0
22600,26750,Xarope Seki 120ml,02-2024,44.0
23554,1994,Lisador Dip 1g 20 comprimidos,02-2024,44.0
23574,12194,Clopin Duo 75mg + 100mg 30 comprimidos revestidos,02-2024,44.0
24029,4562,Diovan 80mg 28 comprimidos revestidos,02-2024,44.0
24386,158,Busonid Caps 400mcg Refil 60 cápsulas para inalação,02-2024,44.0
25172,1694,Sedamed 300mg + 30mg + 30mg 20 comprimidos revestidos,02-2024,44.0
26015,27854,Esomex 20mg 28 comprimidos revestidos,02-2024,44.0
26114,30598,Suplemento Alimentar Probid 5 Cápsulas,02-2024,44.0
26288,29824,Trilax 300mg + 125mg + 50mg + 30mg 12 comprimidos,02-2024,44.0
26862,10670,Montelair 4mg Sabor Cereja 60 comprimidos mastigáveis,02-2024,44.0
27053,20270,Suplemento Alimentar Probid 5 Cápsulas,02-2024,44.0
27385,19118,Suplemento Alimentar Gestamax Plus 60 cápsulas gelatinosas moles,02-2024,44.0
27452,10022,Ginkgo Biloba Catarinense 80mg 30 comprimidos,02-2024,44.0
27476,25562,Vagifem 10mcg 18 comprimidos vaginais com aplicadores individuais,02-2024,44.0
27733,7226,Cataflam 50mg 20 drágeas,02-2024,44.0
28039,782,"Psorex 0,5mg/g Pomada Dermatológica 30g",02-2024,44.0
28177,23462,"Drenison N 0,125mg/g + 0,35mg/g Creme 30g",02-2024,44.0
28677,29840,Busonid Caps 400mcg Refil 60 cápsulas para inalação,02-2024,44.0
28882,1142,Fenergan 50mg/2ml Solução Injetável 25 ampolas com 2ml cada,02-2024,44.0
29452,27026,"Inpruv D 7.000UI Apsen, 10 Comprimidos",02-2024,44.0
29843,11294,Antiácido Eno Pastilhas Mastigáveis 500mg Sabor Menta 4un,02-2024,44.0
29991,1790,Traumeel S Pomada 50g,02-2024,44.0
1096,9026,Demedrox 150mg/ml Suspensão Injetável 1 seringa + 1agulha,02-2024,45.0
1322,5594,Oxotron 60mg 15 comprimidos,02-2024,45.0
2054,24626,"Hyaludermin 0,2% Creme Uso Dermatologico 10g",02-2024,45.0
2120,27218,Alta D 15.000UI 4 Cápsulas Moles,02-2024,45.0
2565,18326,Doril Enxaqueca 4 comprimidos revestidos,02-2024,45.0
3934,12554,Vênula 200mg 60 cápsulas duras,02-2024,45.0
4860,3770,Bivolet 5mg Biolab 30 comprimidos,02-2024,45.0
5556,28411,Oxotron 60mg 30 comprimidos,02-2024,45.0
5794,25730,"Repopil 35 - 2mg + 0,035mg 21 comprimidos revestidos",02-2024,45.0
5846,22142,Ellura 200mg 30 cápsulas,02-2024,45.0
6067,27470,Suplemento Vitamínico Vitergan Zinco PL 30 comprimidos revestidos,02-2024,45.0
7334,28021,Vênula 200mg 60 cápsulas duras,02-2024,45.0
7540,17918,Pastilha Benalet Sabor Menta 4un,02-2024,45.0
10107,24854,Kit Solução para Lentes Bio Soak Olhos Sensíveis 360ml+120ml + Estojo para Lentes,02-2024,45.0
10129,27938,Dexilant 30mg Takeda 30 cápsulas de liberação retardada,02-2024,45.0
10297,19574,Pietra ED 2mg 30 comprimidos revestidos,02-2024,45.0
10515,15926,"Descongestionante Nasal Salsep Jet 0,9% Jato Contínuo 100ml",02-2024,45.0
11381,12254,Diosmin SDU 900mg + 100mg Sabor Laranja / Limão 30 sachês com 5g cada,02-2024,45.0
11411,20834,Regulador Intestinal 20 Bí 30 Cápsulas com 335mg,02-2024,45.0
12079,770,Zyrtec 10mg 12 comprimidos revestidos,02-2024,45.0
12111,8222,Primera 30 150mcg + 30mcg 21 comprimidos,02-2024,45.0
12421,11618,Antiácido Pó Efervescente Gastrol Limão 1 envelope com 5g,02-2024,45.0
13105,3950,Micardis 40mg 30 comprimidos,02-2024,45.0
13230,2882,Corus 50mg 30 comprimidos revestidos,02-2024,45.0
15302,11906,Ritmoneuran RTM Solução Oral 100ml,02-2024,45.0
15327,15038,Buscofem 400mg 2 cápsulas,02-2024,45.0
16578,13538,Trezor 20mg 30 comprimidos revestidos,02-2024,45.0
17132,3314,"Atacand HCT 16mg + 12,5mg 30 comprimidos",02-2024,45.0
17172,13442,Venaflon 900mg + 100mg 60 comprimidos,02-2024,45.0
19591,7118,"Neocoflan 11,6mg/g Aerossol 85ml",02-2024,45.0
21111,6734,Mioflex A 125mg + 50mg + 300mg + 30mg 12 Comprimidos,02-2024,45.0
21451,20114,ProVance Aché Sabor Limão 30 Comprimidos Mastigáveis,02-2024,45.0
22129,30457,"Amora 2mg + 0,03mg 21 comprimidos revestidos",02-2024,45.0
22870,13370,Vynaxa 15mg 28 Comprimidos Revestidos,02-2024,45.0
23716,22670,Tepev 500mg 100 cápsulas duras,02-2024,45.0
23750,3182,Zanidip 10mg 30 comprimidos revestidos,02-2024,45.0
24220,8174,"Amora 2mg + 0,03mg 21 comprimidos revestidos",02-2024,45.0
26272,28742,Doril Enxaqueca 4 comprimidos revestidos,02-2024,45.0
26687,17186,Daonil 5mg 30 comprimidos,02-2024,45.0
27534,15986,"Lavagem Nasal Nasoar XT 5,0% Refil 15 sachês",02-2024,45.0
27856,18914,Fluimucil D 600mg 16 envelopes com 5g cada,02-2024,45.0
28182,13166,Daflon 1000mg FFPM 30 comprimidos revestidos,02-2024,45.0
28501,11162,Antiácido Droxaine 240ml,02-2024,45.0
28580,7478,Profenid Retard 200mg 10 comprimidos revestidos,02-2024,45.0
29630,26462,Xarope Transpulmin 100mg/15ml Pediátrico Sabor Mel 150ml,02-2024,45.0
29642,5474,Oxotron 60mg 30 comprimidos,02-2024,45.0
30645,19094,Suplemento Alimentar Ofolato G 15ml,02-2024,45.0
902,16634,Linadib 5mg 30 comprimidos revestidos,02-2024,46.0
1108,24110,ABC Creme 10mg/g 20g,02-2024,46.0
2636,29897,Bendita Cânfora 8 tabletes,02-2024,46.0
2836,15338,Atrovent N 20mcg/dose 10ml + 1 bocal (200 doses),02-2024,46.0
3316,18398,Sumaxpro 50mg + 500mg 2 comprimidos revestidos,02-2024,46.0
3747,7646,Mesacol 800mg 30 comprimidos revestidos,02-2024,46.0
3963,28297,Vitamina D Sof D 7.000 UI 8 cápsulas gelatinosas moles,02-2024,46.0
4263,14162,Bendita Cânfora 8 tabletes,02-2024,46.0
4670,9218,Antigases Luftal Gotas 75mg/ml Sabor Cereja 15ml,02-2024,46.0
6130,12794,Quicard 35mg 60 Comprimidos Revestidos De Liberação Prolongada,02-2024,46.0
6664,30493,Pomada Lidopass 50mg/g Cimed Sabor Laranja 25g,02-2024,46.0
7293,3266,SeloZok 100mg 30 comprimidos revestidos de liberação controlada,02-2024,46.0
7745,2306,Bye Bye Fever para Bebês 0 a 2 Anos 2 unidades,02-2024,46.0
8131,22682,"Letrozol 2,5mg Eurofarma 30 comprimidos revestidos",02-2024,46.0
8589,15698,"Sinustrat 9,0mg/ml Solução Nasal Forte 10ml",02-2024,46.0
10248,7766,Topcoid 500 Gel 5mg/ml 40g,02-2024,46.0
10652,1058,Xarope Desalex 100ml,02-2024,46.0
11173,30611,"Adacne 0,1% Gel 30g",02-2024,46.0
11496,24170,"Adacne 0,1% Gel 30g",02-2024,46.0
12330,10550,Teolong 100mg 30 cápsulas com microgrânulos de liberação prolongada,02-2024,46.0
13393,18962,Suplemento Alimentar Zirvit Pré 30 cápsulas,02-2024,46.0
13820,2222,Neosaldina 4 drágeas,02-2024,46.0
14074,29775,Brilinta 90mg 60 comprimidos revestidos,02-2024,46.0
14174,23774,Gel Dersani Hidrogel 30g,02-2024,46.0
14608,2834,Spidufen 770mg 10 comprimidos revestidos,02-2024,46.0
14935,794,Antialérgico Polaramine Creme 10mg/g 30g,02-2024,46.0
15781,1070,Desalex 5mg 30 comprimidos revestidos,02-2024,46.0
16807,12242,Diosmin SDU 900mg + 100mg Sabor Abacaxi 30 sachês com 5g cada,02-2024,46.0
17758,24470,Kalonat 10ml,02-2024,46.0
19053,10574,Alenia Refil 6mcg + 200mcg 60 cápsulas inalatórias,02-2024,46.0
19177,26846,Vitamina D Sof D 7.000 UI 8 cápsulas gelatinosas moles,02-2024,46.0
20379,10226,Osteotrat 35mg 4 comprimidos revestidos,02-2024,46.0
20730,29591,Nidue 100mg + 20mg 12 comprimidos,02-2024,46.0
20898,13502,"Trezete 10mg + 10mg Aché, 30 comprimidos",02-2024,46.0
21891,5750,Flancox 400mg 10 comprimidos revestidos,02-2024,46.0
22169,6974,Alginac Retard 10 comprimidos revestidos de liberação retardada,02-2024,46.0
22469,27734,Nidue 100mg + 20mg 12 comprimidos,02-2024,46.0
22945,10082,Equitam 120mg 30 comprimidos revestidos,02-2024,46.0
24131,3194,Zanidip 20mg 30 comprimidos,02-2024,46.0
24314,2438,Anador 1g 10 comprimidos,02-2024,46.0
24657,17342,Florax SM 100milhões/ml Sabor Framboesa 5 flaconetes com 5ml cada,02-2024,46.0
24853,16946,Janumet 50mg + 500mg 56 comprimidos revestidos,02-2024,46.0
25333,3422,Dozoito 25mg 30 comprimidos,02-2024,46.0
26351,21290,Colact 667mg/ml Sabor Ameixa 120ml,02-2024,46.0
26631,23606,Pomada Lidopass 50mg/g Cimed Sabor Laranja 25g,02-2024,46.0
27010,11954,Brilinta 90mg 60 comprimidos revestidos,02-2024,46.0
27195,17678,Pyridium 200mg 18 Drágeas,02-2024,46.0
27507,22658,Xifaxan 550mg 28 comprimidos revestidos,02-2024,46.0
28190,27806,Esomex 40mg 56 comprimidos revestidos de liberação retardada,02-2024,46.0
28236,15302,Symbicort Spray 6/200 mcg 60 doses de pó de uso inalatório,02-2024,46.0
29027,21098,Probiótico Enterogermina Adulto Sabor Laranja 9 sachês,02-2024,46.0
184,12902,Cebralat 50mg 60 comprimidos,02-2024,47.0
1653,3962,"Micardis HCT 80mg + 12,5mg 30 comprimidos",02-2024,47.0
1753,19190,Suplemento Alimentar Femibion 1 28 comprimidos,02-2024,47.0
1800,11774,Pepsamar Sabor Menta 10 comprimidos mastigáveis,02-2024,47.0
1968,15902,"Descongestionante Nasal Salsep 0,9% Spray 50ml",02-2024,47.0
2333,27506,DPrev 5.000UI 30 comprimidos revestidos,02-2024,47.0
3669,6710,Diprospan 5mg/ml + 2mg/ml 1 ampola com 1ml + seringa dosadora,02-2024,47.0
4317,8450,"Tess 2,0mg + 0,035mg 21 comprimidos revestidos",02-2024,47.0
5361,12746,Marevan 5mg 30 comprimidos,02-2024,47.0
5365,6506,Betnovate N 1mg/g + 5mg/g Creme Dermatológica 30g,02-2024,47.0
8856,17426,Magnostase 2mg 12 comprimidos,02-2024,47.0
9837,9158,Vonaugasmax 250mg 10 cápsulas moles,02-2024,47.0
10483,16226,"Descongestionante Inalante Vick Bastão 0,5g",02-2024,47.0
10502,2582,Anador 1g 4 comprimidos,02-2024,47.0
11758,8186,"Molièri 30 3mg + 0,03mg 21 comprimidos revestidos",02-2024,47.0
12239,22274,Meclin 25mg 15 comprimidos,02-2024,47.0
12473,19610,"Reduclim 2,5mg 35 comprimidos",02-2024,47.0
12576,30562,"Esmalte Loceryl 50mg/ml 2,5ml",02-2024,47.0
13196,27996,Suplemento Alimentar Femibion 1 28 comprimidos,02-2024,47.0
13532,30618,DPrev 5.000UI 30 comprimidos revestidos,02-2024,47.0
14383,16322,Edistride 10mg 30 comprimidos,02-2024,47.0
15359,15326,"Spiriva Respimat 2,5mcg/dose 4ml + inalador Respimat (60 doses)",02-2024,47.0
15567,23978,"Esmalte Loceryl 50mg/ml 2,5ml",02-2024,47.0
16271,1958,Lisador 8 comprimidos,02-2024,47.0
16955,13658,Livalo 4mg 60 comprimidos revestidos,02-2024,47.0
17511,26714,Xarope Vick 44E 240ml,02-2024,47.0
17615,10658,Formocaps 12mcg Refil 30 cápsulas com pó para inalação,02-2024,47.0
17805,16970,Janumet XR 100mg/1000mg 30 comprimidos revestidos de liberação prolongada,02-2024,47.0
17974,24518,Itraspor 100mg 15 cápsulas duras,02-2024,47.0
18445,14426,Hirudoid 300 Pomada 3mg/g 40g,02-2024,47.0
20668,12218,Clopin 75mg 30 comprimidos revestidos,02-2024,47.0
20867,23450,Ad-Muc 100mg Pomada Bucal 10g,02-2024,47.0
21615,24254,Sporanox 100mg 4 cápsulas,02-2024,47.0
22424,24530,Itraspor 100mg 4 cápsulas,02-2024,47.0
23177,1586,Flanax 550mg 2 comprimidos revestidos,02-2024,47.0
24644,21062,Laxante Dulcolax 5mg 20 drágeas,02-2024,47.0
25193,12158,Vastarel Caps LP 80mg 30 cápsulas duras de liberação prolongada,02-2024,47.0
25921,29957,Diprospan 5mg/ml + 2mg/ml 1 ampola com 1ml + seringa dosadora,02-2024,47.0
26443,14474,Gyno - Icaden 10mg/g Creme Vaginal 40g + 7 aplicadores,02-2024,47.0
26792,25802,Soanza XR 35mg 60 comprimidos,02-2024,47.0
27852,2906,"Bravan HCT 160mg + 12,5mg 30 comprimidos",02-2024,47.0
27863,8246,Primera 20 150mcg + 20mcg 63 comprimidos,02-2024,47.0
30261,19646,"Libiam 1,25mg 28 comprimidos revestidos",02-2024,47.0
672,12422,Divelol 25mg 60 comprimidos,02-2024,48.0
1872,3938,Micardis 80mg 30 comprimidos,02-2024,48.0
2518,26498,"Xarope Notuss 3,0mg/ml Sabor Mel 120ml",02-2024,48.0
3432,25274,Eniagor 50mg/ml Solução Capilar 2 frascos 50ml cada,02-2024,48.0
3911,23390,Triazol 150mg 4 cápsula,02-2024,48.0
4266,6050,Creme de Arnica Cimed com Mentol 60g,02-2024,48.0
5322,30368,Nienza 25mg 30 comprimidos,02-2024,48.0
5749,28545,"Fluidificante Nasal Neosoro 0,9% Fluid Spray 50ml",02-2024,48.0
5799,24014,Hormoskin Creme Dermatológico 15g,02-2024,48.0
7009,9986,Vertix 5mg/ml Sabor Baunilha 30ml,02-2024,48.0
8697,11378,Eparema Tradicional Sabor Hortelã 10ml,02-2024,48.0
9226,24098,Emulsão Sanasar 250mg/ml 100ml,02-2024,48.0
9551,18314,"Naramig 2,5mg 4 comprimidos revestidos",02-2024,48.0
9663,19322,Synthroid 175mcg 30 comprimidos,02-2024,48.0
10605,7562,Bálsamo Bengué Aerossol 85ml,02-2024,48.0
11767,16598,Caneta para Aplicação de Insulina HumaPen Savvio,02-2024,48.0
12729,28727,Engov 24 comprimidos,02-2024,48.0
13319,14066,Trombofob 200U Gel 40g,02-2024,48.0
13473,7598,Meticorten 5mg 20 comprimidos,02-2024,48.0
13867,3302,Atacand Comb 16mg + 5mg 30 comprimidos + 30 comprimidos de liberação prolongada,02-2024,48.0
14329,20918,Suplemento Hidroeletrolítico Hidralyte Uva 500ml,02-2024,48.0
17037,10934,Oximax 400mcg 30 cápsulas de pó para inalação + inalador,02-2024,48.0
17231,25958,Endofer 100mg 30 comprimidos mastigáveis,02-2024,48.0
17580,12806,Proctocaps 20 cápsulas,02-2024,48.0
17614,11498,Engov 24 comprimidos,02-2024,48.0
20043,5450,Prelone 3mg/ml Sabor Cereja 60ml + 1 pipeta dosadora,02-2024,48.0
21136,16046,"Fluidificante Nasal Neosoro 0,9% Fluid Spray 50ml",02-2024,48.0
21292,5522,Mirtax 5mg 30 comprimidos revestidos,02-2024,48.0
22031,26066,Valtrex 500mg 42 comprimidos revestidos,02-2024,48.0
22371,12374,Flavenos 450mg + 50mg 30 comprimidos revestidos,02-2024,48.0
24668,6110,Malvona Solução Oral 100ml,02-2024,48.0
25588,15518,"Broncho - Vaxom 3,5mg 10 cápsulas",02-2024,48.0
25632,8522,Cerazette 75mcg 84 comprimidos revestidos,02-2024,48.0
26148,1682,Cimegripe Dia 12 comprimidos,02-2024,48.0
26844,21782,"Solução Oftálmica Glaub MD 0,1% 5ml",02-2024,48.0
27458,22466,Gengimin 160mg 15 Comprimidos Revestidos,02-2024,48.0
28017,5786,"FLANCOX - 300mg, 14 comprimidos revestidos",02-2024,48.0
28218,3110,Nienza 25mg 30 comprimidos,02-2024,48.0
29881,20846,Probiótico 20 Bí 10 Cápsulas com 335mg,02-2024,48.0
30192,2558,Anador 500mg/ml Gotas 20ml,02-2024,48.0
30705,29535,Mirtax 5mg 30 comprimidos revestidos,02-2024,48.0
2,20006,"Livial 2,5mg 28 comprimidos",02-2024,49.0
69,7574,"DEFLAIMMUN - 7,5mg, 20 comprimidos",02-2024,49.0
571,4946,"Triplixam 10mg + 2,5mg + 5mg 30 comprimidos revestidos",02-2024,49.0
592,13886,Clinfar 10mg 30 comprimidos revestidos,02-2024,49.0
832,18362,Cafilisador 4 comprimidos,02-2024,49.0
1578,19946,Puran T4 150mcg 30 comprimidos,02-2024,49.0
2859,17702,Solução de Manitol 20% 250ml,02-2024,49.0
3408,722,Solução Oftálmica Cetrolac 5mg/ml 5ml,02-2024,49.0
3821,14210,Musculare 10mg 15 comprimidos revestidos,02-2024,49.0
4582,15266,Symbicort Turbuhaler 12/400 mcg por inalação 60 doses de pó para inalação,02-2024,49.0
5915,6074,Colujet 1mg/g Pasta de Uso Bucal 10g,02-2024,49.0
8243,23738,Cueca para Hérnia Inguinal Dupla Dilepé Cor Preta Tamanho P,02-2024,49.0
8790,19766,Euthyrox 88mcg 50 comprimidos,02-2024,49.0
9640,18770,Blumel Hedera Xarope 15mg/ml 100ml,02-2024,49.0
10113,24710,"Pediderm 0,2mg/ml  Loção 100ml",02-2024,49.0
10771,28203,Dorilax DT 12 Comprimidos,02-2024,49.0
11186,8906,"Nuvaring 11,7mg + 2,7mg 1 sachê com 1 anel de uso ginecológico",02-2024,49.0
12127,2954,Bravan Duo 80mg 5mg 30 comprimidos,02-2024,49.0
12256,30687,"Pediderm 0,2mg/ml  Loção 100ml",02-2024,49.0
12789,2414,Analgésico Dorflex Gotas 20ml,02-2024,49.0
13837,6170,Deocil SL 10mg 20 comprimidos,02-2024,49.0
14260,21830,Solução Oftálmica Drusolol 2% + 5% 5ml,02-2024,49.0
14729,20810,Floralyte 45 Sabor Laranja 500ml,02-2024,49.0
15835,24266,"SPORANOX - 100mg, 15 cápsulas gelatinosas",02-2024,49.0
16102,13094,"Clexane 40mg/0,4ml 2 seringas preenchidas com 0,4ml com sistema de segurança",02-2024,49.0
17783,2714,Analgésico Tylenol Gotas 200mg/ml Sabor Frutas 15ml,02-2024,49.0
17972,3122,"Nienza 12,5mg 30 comprimidos",02-2024,49.0
18651,1382,Dorilax DT 12 Comprimidos,02-2024,49.0
18796,14726,Gynazole-1 20mg/g Creme Ginecológico 5g,02-2024,49.0
19195,194,Solução Oftálmica Florate 1mg/ml 5ml,02-2024,49.0
19652,20534,Suplemento Hidroeletrolítico Sorox Sabor Uva 550ml,02-2024,49.0
20233,26198,Neutrofer 500mg 30 comprimidos revestidos,02-2024,49.0
20319,28587,"Embo 2,5mg 20 comprimidos revestidos",02-2024,49.0
20458,21842,Solução Oftálmica Liris 5mg/ml 10ml,02-2024,49.0
21612,3386,Aradois 50mg 30 comprimidos revestidos,02-2024,49.0
21975,25214,Pant 50mg/ml Refil 50ml,02-2024,49.0
23007,1370,Tormiv SL 10mg Sabor Limão 20 comprimidos sublinguais,02-2024,49.0
