int64_field_0,venda_id,nome_produto,data_venda,quantidade
9748,10371,Azitromicina 500mg Globo Genérico com 5 Comprimidos Revestidos,03-2024,
9957,8043,"Cloridrato de Amiodarona Geolab 200mg, caixa com 30 comprimidos",03-2024,
10232,19863,"Cinarizina Ranbaxy 25Mg, caixa com 30 comprimidos",03-2024,
10287,31287,"Pondera XR 12,5mg 30 Comprimidos Revestidos Liberação Controlada",03-2024,
10336,34419,Livalo 2mg Caixa Com 30 Comprimidos Revestidos,03-2024,
10599,15399,"Neocopan Composto 6,667mg/mL + 333,4mg/mL, caixa com 1 frasco gotejador com 20mL de solução de uso oral",03-2024,
10649,35067,"Sinvastatina Multilab Nova Quimica 20Mg, Caixa Com 30 Comprimidos Revestidos",03-2024,
10684,24627,Plurair Fluticasona 50mcg Spray Nasal 120 doses,03-2024,
10739,11307,@ Monuril Po 2Env,03-2024,
10821,11439,"Marevan 2,5Mg, Caixa Com 60 Comprimidos",03-2024,
11001,10179,"Cloridrato de Ciprofloxacino 3,5mg ml + Dexametasona 1mg ml Geolab Solução Oftálmica 5ml",03-2024,
11047,24651,"Salsep 9mg/mL, caixa com 1 frasco spray com 50mL de solução de uso nasal",03-2024,
11093,7971,"Procoralan 7,5mg Servier 56 Comprimidos",03-2024,
11195,41979,Mtor 1Gr Com 90 Comprimidos,03-2024,
11268,27687,ZZ Sene 60 Comprimidoss,03-2024,
11309,39627,Puran T4 125Mcg 30 Comprimidos,03-2024,
11355,12375,Ginesse 0075 + 0020mg caixa com 21 comprimidos revestidos,03-2024,
11427,8187,Alenia 12 400 Mcg 60 Capsula Com Inalador,03-2024,
11531,38607,"Synthroid 88mcg, caixa com 30 comprimidos",03-2024,
11676,14763,Cloridrato De Ondansetrona 4mg Genérico Blau 10 Comprimidos,03-2024,
11678,15843,Colchis 1mg 30 Comprimidos,03-2024,
11886,8367,"Brometo De Ipratropio Biosintetica 0,25Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Solucao De Uso Inalatorio",03-2024,
11933,18171,"Antux 6Mg Ml, Caixa Com 1 Frasco Com 120Ml De Xarope + 1 Copo Medidor",03-2024,
12257,35271,"Rosucor 20Mg, Caixa Com 30 Comprimidos Revestidos",03-2024,
12655,22695,Clob-X 30g Creme,03-2024,
12846,16851,"Cetoconazol Shampoo Cimed 20mg/mL, caixa com 1 frasco com 100mL de shampoo",03-2024,
12860,16683,Gino Canesten 50mg 5g Creme Vaginal 35g + 6 Aplicadores,03-2024,
12952,32859,Tegretol CR 200mg caixa com 60 comprimidos desintegração lenta,03-2024,
13511,12687,"Acetofenida De Algestona + Enantato De Estradiol Mabra 150Mg Ml + 10Mg Ml, Caixa Com 1 Ampola Com 1Ml De Solucao De Uso Intramuscular",03-2024,
13562,40347,Glineon Az 60Cpr,03-2024,
14158,36483,Calminex Ice Aero 60Gr,03-2024,
14243,12663,Elani 28 3 + 003mg caixa com 28 comprimidos revestidos,03-2024,
14253,32319,"Clonazepam 0,5mg Medley 30 Comprimidos",03-2024,
14387,23667,Solução Antisséptica Bucal Malvona com 200mL,03-2024,
14547,13983,Victoza Injetável 6mg com 2 Sistemas de Aplicação,03-2024,
14761,35127,Atorvastatina 20 Mg 30Cpr Nq,03-2024,
14861,20367,"Phitóss 7mg/mL, caixa com 1 frasco com 240mL de xarope",03-2024,
15015,37023,"Dorflex Icyhot Caixa Com 5 Adesivos, Tamanho P",03-2024,
15251,35787,Gravisop 30 sachês,03-2024,
15361,44182,Auris Sedina Gotas com 10ml,03-2024,
15397,25191,"Simeticona Medley 40Mg, Caixa Com 20 Comprimidos",03-2024,
15400,12459,"Drospirenona 3mg + Etinilestradiol 0,03mg",03-2024,
15527,22299,"Emistin 1mg + 0,5mg 20g Creme",03-2024,
15560,21519,Cicatenol 50mg g Pomada Dermatólogica 30g,03-2024,
15972,18315,"Seki 3,54mg/mL, caixa com 1 frasco com 120mL de xarope + copo medidor",03-2024,
16038,33507,Tam 250Mg Com 30 Comprimidos,03-2024,
16209,26871,"Hidroclorotiazida Neo Química 25mg, caixa com 30 comprimidos",03-2024,
16229,20127,Bronxol 6mg mL Xarope Infantil 120mL,03-2024,
16338,18291,Hytós Plus Xarope 100mL,03-2024,
16569,45947,"Albendazol Prati-Donaduzzi 40Mg Ml, Caixa Com 1 Frasco Com 10Ml De Suspensao De Uso Oral",03-2024,
16653,15159,Lonium 40mg 60 Comprimidos Apsen,03-2024,
16792,20091,"Aciclovir Comprimido Teuto 200Mg, Caixa Com 25 Comprimidos",03-2024,
16874,12579,"Elani Ciclo 3 + 0,03Mg, Caixa Com 21 Comprimidos Revestidos",03-2024,
17033,15303,Lacday 10.000U.Fcc 8 Comprimidos Mastigáveis,03-2024,
17147,34983,"Clinfar 20Mg, Caixa Com 30 Comprimidos Revestidos",03-2024,
17260,39963,Vitamina C Aceviton Imunidade 1Gr Com 30 Comprimidos Efervecentes,03-2024,
17445,25179,Lufta Gastro Pro C 12 Sachet 10Ml,03-2024,
17471,18603,Esomex Esomeprazol Magnésico 40mg 28 Comprimidos,03-2024,
17497,42351,"Lavitan 5G guaraná e cafeína, caixa com 10 comprimidos efervescentes",03-2024,
17537,33159,Roacutan 20mg caixa com 30 cápsulas,03-2024,
17643,38055,Voltaren 50mg 20 Comprimidos,03-2024,
18581,22623,"Betatrinta 5Mg Ml + 2Mg Ml, Caixa Com 1 Ampola Com 1Ml De Suspensao De Uso Intramuscular + Seringa Dosadora",03-2024,
18807,32343,Pregabalina 150Mg 30Cap Med,03-2024,
19205,29487,Stabil 025mg caixa com 30 comprimidos,03-2024,
19287,42435,Suplemento Alimentar Caldê MDK 2.000ui 60 Comprimidos Revestidos,03-2024,
19349,33603,Hemifumarato de Quetiapina 100mg Teuto 30 Comprimidos,03-2024,
19834,39195,"Libiam 1,25Mg, Caixa Com 28 Comprimidos Revestidos",03-2024,
20152,18747,"Omeprazol Medley 20mg, caixa com 42 cápsulas gelatinosas duras de liberação retardada",03-2024,
20162,23487,"Hidropeek 40mg/g, caixa com 1 bisnaga com 30g de gel de uso dermatológico",03-2024,
20231,19755,"Dicloridrato de Betaistina Eurofarma 24mg, caixa com 30 comprimidos",03-2024,
20447,39003,Comprar Stele 1mg g Creme Vaginal 50g,03-2024,
20585,39063,"Buscofem 400mg, blister com 2 cápsulas gelatinosas moles",03-2024,
20603,40503,Lavitan  5G Lar+Ace+Caf 10Cpr Eferv,03-2024,
20620,39183,"Natifa 1Mg, Caixa Com 28 Comprimidos Revestidos",03-2024,
20788,21447,Auris Sedina Gotas com 10ml,03-2024,
21700,35235,Rosuvastatina Calcica 10mg 30 Comprimidos Revestidos,03-2024,
22049,21111,Kalyamon Kids frasco com 250mL de suspensão de uso oral + copo medidor,03-2024,
22304,19335,"Vecasten Melilotus Officinalis 26,7mg 30 comprimidos",03-2024,
22743,26223,"Sal de Frutas Eno 2 envelopes com 5g de pó efervescente de uso oral, limão",03-2024,
23069,37743,Piroxicam 20mg Genérico Neo Química 15 Cápsulas,03-2024,
23354,42603,Endofolin 5 Mg 30 Comprimidos,03-2024,
23457,25551,Estomazil Sem Sabor Pó Efervescente Frasco 100g,03-2024,
23592,33987,Elifore 50 mg - 28 comprimidos revestidos de liberação controlada,03-2024,
24170,31671,Haldol 5mg caixa com 20 comprimidos,03-2024,
24236,24723,"Multisoro Cloridrato de Nafazolina 0,5mg mL Solução Nasal Adulto 30mL",03-2024,
24541,43251,Pharmaton Imunidade e Energia caixa com 60 cápsulas,03-2024,
24546,31107,Fumarato Quetiapina 25 30Cp Eur,03-2024,
24925,30435,"Cloridrato De Metilfenidato 10Mg Ems, Caixa Com 30 Comprimidos",03-2024,
25280,36111,"Extima pote com 600g de pó para solução de uso oral, sabor baunilha",03-2024,
25694,33759,Lamitor CD 100mg 30 Comprimidos Para Suspensão de Uso Oral,03-2024,
25707,44527,Puran T4 125Mcg 30 Comprimidos,03-2024,
25733,30579,Bupropiona 150 60Cpr Ems,03-2024,
25750,41415,Vitamina C Aceviton Zinco 10 Comprimidos Efervecente,03-2024,
25811,37335,Nimesulida Gotas 50mg mL Caixa Com 1 Frasco Gotejador Com 15mL De Solução De Uso Oral - Ache  Genérico,03-2024,
25885,28311,"Plesonax 5mg, caixa com 20 comprimidos revestidos",03-2024,
26167,24711,"Omnaris 50mcg/dose, caixa com 1 frasco com 120 doses de suspensão de uso nasal",03-2024,
26513,22551,Trok N Pomada 30g,03-2024,
26521,28347,Metamucil pó solúvel frasco 210g,03-2024,
26579,46973,Uniprazol 20mg 56 Cápsulas,03-2024,
26605,34203,"Lipidil 160mg, caixa contendo 30 comprimidos revestidos",03-2024,
26632,46875,Cloridrato de Dorzolamida 2  colirio 5ml Bio,03-2024,
26807,27183,"Albendazol Prati-Donaduzzi 40Mg Ml, Caixa Com 1 Frasco Com 10Ml De Suspensao De Uso Oral",03-2024,
26977,33411,Andes 50Mg Com 60 Comprimidos,03-2024,
27421,25527,"Epocler 100Mg Ml + 50Mg Ml + 10Mg Ml, Flaconete Com 10Ml De Solucao De Uso Oral",03-2024,
27729,38967,"Suprelle 1mg + 0,5mg, caixa com 28 comprimidos revestidos",03-2024,
27819,31083,Clor Tramadol 50Mg 10Caps Eur,03-2024,
28168,44389,@ Monuril Po 2Env,03-2024,
28175,39315,"Levotiroxina Sodica Merck 50Mcg, Caixa Com 30 Comprimidos",03-2024,
28374,31203,Pregabalina 75mg Eurofarma 30 Cápsulas Duras,03-2024,
28803,37407,"Probenxil Gel 10Mg G, Caixa Com 1 Bisnaga Com 60G De Gel De Uso Dermatologico",03-2024,
28807,30783,"Venlafaxina 37,5mg 30 Cápsulas - Eurofarma",03-2024,
28943,39459,Buona 150mg 30 Cápsulas Duras,03-2024,
28985,37011,Dorflex Icy Hot Spray 118mL,03-2024,
29028,40455,Suplemento Alimentar Gummmy Hair Men Sabor Blueberry Com 180Gr,03-2024,
29222,43071,Vitamina C Cebion 1g Sabor Laranja Sem Açúcar 10 Comprimidos,03-2024,
29336,28971,Tylex 30Mg 36Cpr,03-2024,
29855,36579,Condres Colágeno 40mg 90 Cápsulas,03-2024,
30028,29847,Cloridrato de Memantina 10mg 30 Comprimidos Revestidos - Biolab,03-2024,
30043,34563,"Rosuvastatina Calcica Ems 10Mg, Caixa Com 30 Comprimidos Revestidos",03-2024,
30481,31263,Risperidona 3Mg 30Cpr Eur,03-2024,
31495,29727,Insit 75mg 30 Cápsulas Duras,03-2024,
31707,27915,"Tamarine 4,878mg/g + 4,719mg/g, frasco com 150g de geléia uso oral, zero açúcar",03-2024,
31855,39735,Succinato de Sumatriptana 100mg 2 Comprimidos Revestidos - Biolab,03-2024,
33025,27699,Leite De Magnesia Eno 120Ml,03-2024,
33064,30555,Mirtazapina 30mg EMS 30 Comprimidos Oroispersível,03-2024,
33085,40275,Vitamina B12 Kester 60 cápsulas,03-2024,
33849,34347,Ezetimiba 10Mg Com 60 Comprimidos Althaia,03-2024,
34447,39771,Sumax Succinato de Sumatriptana 100mg 2 comprimidos,03-2024,
35151,41475,Ad-Til Vitamina A 50.000 U.I mL + Vitamina D 10.000 U.I mL Solução Oral 20mL,03-2024,
35798,37851,Diclofenaco Colestiramina - Medley 70mg caixa com 20 cápsulas,03-2024,
36538,40563,Biotonico Fontoura Frasco Com 400Ml De Solucao De Uso Oral,03-2024,
37865,43059,"Citoneurin 5000mcg + 100mg + 100mg, caixa com 60 drágeas",03-2024,
38011,47869,Buona 150mg 30 Cápsulas Duras,03-2024,
39427,38403,"Citrato de Sildenafila Eurofarma 50mg, caixa com 4 comprimidos revestidos",03-2024,
40232,41355,Forten caixa com 10 frascos com 10mL de solução + pó para preparação de uso oral﻿,03-2024,
40381,45329,"Marevan 2,5Mg, Caixa Com 60 Comprimidos",03-2024,
42458,48164,"Valsartana Neo Química 80mg, caixa com 30 comprimidos revestidos",03-2024,
42718,43587,Aas 100Mg Infantil Com 10 Comprimidos Caixa com 20 Cartelas,03-2024,
42867,40011,Emulvit D3 2000UI 30 comprimidos,03-2024,
44449,44540,"Fenazic 7,5mg, caixa com 28 comprimidos revestidos de liberação prolongada",03-2024,
47370,45919,Floral De Bach Medo e Insegurança 30mL,03-2024,
64,47453,"Vitamina C Suplevit C Prevent 1G, Caixa Com 10 Comprimidos Efervescentes",03-2024,0.0
961,3471,"Bravan HCT Valsartana 160mg + Hidroclorotiazida 12,5mg 30 comprimidos",03-2024,0.0
1012,38355,"Tadalafila 5Mg Ache, Caixa Com 30 Comprimidos Revestidos",03-2024,0.0
1866,19887,Miocardil 30mg 30 Comprimidos,03-2024,0.0
3017,34923,"Genfibrozila Medley 600Mg, Caixa Com 30 Comprimidos Revestidos",03-2024,0.0
4067,36711,"Cloridrato de Ciclobenzaprina Eurofarma 5mg, caixa com 30 comprimidos revestidos",03-2024,0.0
5557,17487,"Nistatina Suspensão Oral Teuto 100.000UI/mL, caixa com 1 frasco com 50mL de suspensão de uso oral",03-2024,0.0
6124,17919,Polvilho Antisséptico Pink 100g,03-2024,0.0
7741,21087,Fluimucil D 600 16Env,03-2024,0.0
7969,21123,"Magnen B6 722,22Mg + 1Mg, Caixa Com 30 Comprimidos Revestidos",03-2024,0.0
8961,4299,"Micardis Anlo 80mg + 5mg, caixa com 30 comprimidos",03-2024,0.0
9033,41895,"Neutrofer 250mg/mL, caixa com 1 frasco gotejador com 30mL de suspensão de uso oral",03-2024,0.0
9680,37539,Bálsamo Bengué Aerossol 10mg g + 50mg g 60g,03-2024,0.0
11089,34095,Plenance Rosuvastatina Cálcica 20mg 90 comprimidos,03-2024,0.0
11852,41667,"Rubralong morango, frasco com 120mL",03-2024,0.0
12003,29655,"Pregabalina Althaia 150Mg, Caixa Com 30 Capsulas",03-2024,0.0
12103,27675,Oleo Mineral Bravir 100Ml,03-2024,0.0
12214,24327,"Angino-Rub 3mg, caixa com 16 pastilhas, menta",03-2024,0.0
13482,34863,"Fenofibrato Legrand 200mg, caixa com 30 cápsulas gelatinosas duras",03-2024,0.0
13970,12591,Diminut 0075 + 002mg caixa com 21 comprimidos revestidos,03-2024,0.0
16689,36879,"Mobiflex 3,3mg, caixa com 30 sachês com 12g de pó para uso oral",03-2024,0.0
17330,43539,"Cilostazol Biosintetica 100Mg, Caixa Com 60 Comprimidos",03-2024,0.0
17361,8079,"Ancoron 200Mg, Caixa Com 30 Comprimidos Revestidos",03-2024,0.0
17614,22287,"Predsim Comprimido 40Mg, Caixa Com 7 Comprimidos",03-2024,0.0
18068,16227,"Paracetamol + Cloridrato de Pseudoefedrina EMS 500mg + 30mg, caixa com 24 comprimidos revestidos",03-2024,0.0
19268,21483,"Queimalive 74mg/g + 20g/g, caixa com 1 bisnaga com 30g de pomada de uso dermatológico",03-2024,0.0
19913,41835,"Vitamina C Suplevit C Prevent 1G, Caixa Com 10 Comprimidos Efervescentes",03-2024,0.0
20631,41847,"Neutrofer 150Mg, Caixa Com 30 Comprimidos Revestidos",03-2024,0.0
21215,45268,Fostair DPI 100 6mcg com 120 Doses,03-2024,0.0
21747,36615,"Musculare 5Mg, Caixa Com 15 Comprimidos",03-2024,0.0
24472,10143,@ Clavulin Bd 875Mg 14Cpr,03-2024,0.0
24540,8475,Fostair DPI 100 6mcg com 120 Doses,03-2024,0.0
24728,13119,Gliclazida 60 Mg 30 Comprimidos Ems,03-2024,0.0
24946,17943,Cramberry Kester 30 cápsulas,03-2024,0.0
26576,33471,Cod Par 500 30mg 36 Comprimidos,03-2024,0.0
26654,6819,"Maxidex 1Mg Ml, Caixa Com 1 Frasco Gotejador Com 5Ml De Solucao De Uso Oftalmico",03-2024,0.0
26804,32223,Alenthus XR 75mg caixa com 30 cápsulas,03-2024,0.0
28091,20583,Cloridrato de Bromexina Xarope Infantil Expectorante Morango sem Açúcar 4mg 5ml EMS 120ml,03-2024,0.0
28118,35811,"Novalgina 1Gr, Caixa Com 20 Comprimidos",03-2024,0.0
28887,28815,"Apevitin BC 4mg, caixa com 1 frasco com 240mL de xarope + doseador",03-2024,0.0
28993,18843,Rabeprazol Sodico 20 Mg 28 Comprimidos Sdz,03-2024,0.0
29317,24243,"Naridrin 1mg/mL + 0,2mg/mL + 5mg/mL, caixa com 1 frasco com 15mL de solução de uso nasal",03-2024,0.0
29703,13467,Gliclazida 30mg EMS 60 Comprimidos de Liberação Prolongada,03-2024,0.0
30031,37827,"Diclofenaco Potássico Medley 50mg, caixa com 20 comprimidos revestidos",03-2024,0.0
30373,11931,"Ferane 35 2mg + 0,035mg 63 Comprimidos Revestidos",03-2024,0.0
31247,13239,"Forxiga 10mg, caixa com 30 comprimidos revestidos",03-2024,0.0
31497,32439,Risperidona 1mg Medley 30 Comprimidos Revestidos,03-2024,0.0
31522,47496,"Atenolol + Clortalidona Legrand 100mg + 25mg, caixa com 30 comprimidos",03-2024,0.0
31791,19215,Hirudoid 300mg Gel com 40g,03-2024,0.0
33179,9303,@ Amoxicilina 500Mg 21Cap Ems,03-2024,0.0
33459,21843,"Decadron 0,5mg 20 Comprimidos",03-2024,0.0
33866,4695,"Losartana Potássica EMS 50mg, caixa com 30 comprimidos revestidos",03-2024,0.0
34278,7311,"Meloxicam Legrand 15mg, caixa com 10 comprimidos",03-2024,0.0
34737,31155,Suc Desvenlafaxina 50Mg 30Cpr Eur,03-2024,0.0
34793,14691,"Meclin 50Mg, Caixa Com 15 Comprimidos",03-2024,0.0
35022,7119,"Alivium Cápsula 600mg, caixa com 10 cápsulas moles",03-2024,0.0
35224,8907,Norfloxacino 400mg Cimed 14 Comprimidos Revestidos,03-2024,0.0
36071,459,"Paracetamol Cimed 200Mg Ml, Caixa Com 1 Frasco Com 15Ml De Solucao De Uso Oral",03-2024,0.0
36440,2907,Profergan Cloridrato de Prometazina 25mg 20 comprimidos,03-2024,0.0
37673,38523,Flogo Rosa - Benzidamina 50mg ml - Sol Ginecológica 100ml,03-2024,0.0
37790,17079,Itraconazol 100mg Genérico Eurofarma 15 Cápsulas,03-2024,0.0
39904,35175,Zetia Ezetimiba 10mg 30 comprimidos,03-2024,0.0
40023,42315,Imunoglucan DS caixa com 30 cápsulas,03-2024,0.0
41217,36591,"Sulfato Glicosamina 1,5g Nova Química com 30 envelopes",03-2024,0.0
41242,29343,Somalium 6mg Aché 30 Comprimidos,03-2024,0.0
41837,39279,"Levotiroxina Sodica Merck 25Mcg, Caixa Com 30 Comprimidos",03-2024,0.0
42590,17211,"Ciclopirox Olamina Medley 10mg/mL, caixa com 1 frasco gotejador com 15mL de solução de uso dermatológico",03-2024,0.0
43547,19479,Daflon 900mg + 100mg 30 Comprimidos,03-2024,0.0
43639,5343,"Atenolol + Clortalidona Legrand 100mg + 25mg, caixa com 30 comprimidos",03-2024,0.0
43640,35367,Sérum Facial Ácido Hialurônico Hidraderm Ciclos - 30ml,03-2024,0.0
43740,48104,Sérum Facial Ácido Hialurônico Hidraderm Ciclos - 30ml,03-2024,0.0
44409,17235,"Furoato de Mometasona Medley 1mg/g, caixa com 1 bisnaga com 20g de creme de uso dermatológico",03-2024,0.0
44514,29307,Luvox 100mg 60 Comprimidos Revestidos,03-2024,0.0
44851,15195,"Cocyntal 333,3Mg + 333,3Mg + 333,3Mg, 10 Flaconetes Com 1Ml De Solucao De Uso Oral",03-2024,0.0
46045,12699,"Valerato De Estradiol + Enantato De Noretisterona Mabra 50Mg Ml + 5Mg Ml, Caixa Com 1 Ampola Com 1Ml De Solucao De Uso Intramuscular + Seringa",03-2024,0.0
46603,37239,"Ibuprofeno Althaia 600mg, caixa com 10 cápsulas gelatinosas moles",03-2024,0.0
47291,28191,Complexo Senna Almeida Prado 46 60 comprimidos,03-2024,0.0
47495,19443,Daflon 500Mg 30Cpr Rev,03-2024,0.0
342,24735,Multisoro Solução Nasal Infantil 30mL,03-2024,1.0
1168,4875,"Bramicar 40mg, Caixa Com 30 Comprimidos",03-2024,1.0
1985,30747,Sibus 15Mg Com 60 Capsulas,03-2024,1.0
4247,38115,"Alginac 1Mg + 50Mg + 50Mg + 50Mg, Caixa Com 15 Comprimidos Revestidos",03-2024,1.0
5965,12135,Primera 20mcg 21 Comprimidos,03-2024,1.0
5997,7875,Neovangy Mr 35 Mg 30 Comprimidos,03-2024,1.0
6355,13935,Galvus 50mg Caixa com 56 Comprimidos,03-2024,1.0
8319,17427,"Nistatina Gotas Prati-Donaduzzi 100.000Ui Ml, Caixa Com 1 Frasco Gotejador Com 50Ml De Suspensao De Uso Oral",03-2024,1.0
9373,3759,"Aradois 50mg, caixa com 60 comprimidos revestidos",03-2024,1.0
9499,22035,Gel Bucal Gengi Baby 10g,03-2024,1.0
9937,27255,Sintocalmy 300mg 40 Comprimidos Revestidos,03-2024,1.0
10619,3243,"Nienza 6,25Mg Com 30 Comprimidos Revestidos",03-2024,1.0
10811,46621,"Supositório de Glicerina Granado Pharmacias caixa com 12 supositórios, uso adulto",03-2024,1.0
11210,14991,Impere 5Mg 30 comprimidos revestidos,03-2024,1.0
12381,32247,Alprazolam 2Mg 30Cpr Med,03-2024,1.0
12700,25995,"Simeticona Medquímica 75mg/mL, caixa com 1 frasco gotejador com 15mL de emulsão de uso oral",03-2024,1.0
14885,17631,"Etna Cápsula 1,0mg + 2,5mg + 1,5mg, caixa com 20 cápsulas gelatinosas duras",03-2024,1.0
15044,36531,Benziflex Lis 125 5mg com 15 Comprimidos,03-2024,1.0
17448,28071,"Suplemento Alimentar de Fibras Nestlé FiberMais Zero Açúcares sem sabor, sachê, 10 unidades com 5g cada",03-2024,1.0
18886,40863,"Xafac 2,5mg, caixa com 30 comprimidos revestidos",03-2024,1.0
19403,1239,"Paracetamol Medquímica 750mg, caixa com 10 comprimidos",03-2024,1.0
22608,26331,"Orlistate Prati-Donaduzzi 120mg, caixa com 84 cápsulas duras",03-2024,1.0
23749,41103,Doss 50.000UI 8 Cápsulas,03-2024,1.0
23773,40419,Vitamina C Resfedryl Tripla Ação 10Cpr Efervescentes,03-2024,1.0
24277,35151,"Rosuvastatina Calcica Nova Quimica 20Mg, Caixa Com 30 Comprimidos Revestidos",03-2024,1.0
24872,783,"Neosaldina 50mg + 300mg + 30mg, caixa com 1 frasco gotejador com 15mL de solução de uso oral",03-2024,1.0
25592,29463,Deller 50mg com 30 comprimidos revestidos,03-2024,1.0
25903,15435,"Duo travatan 2,5ml col",03-2024,1.0
26345,28863,Tolrest 75mg 30cpr,03-2024,1.0
28707,6123,"Diovan Hct 160Mg + 12,5Mg, Caixa Com 28 Comprimidos Revestidos",03-2024,1.0
30199,10599,Azitromicina 600mg Neo Química Pó para Preparo Extemporâneo 15ml + Diluente + Seringa Dosadora,03-2024,1.0
30325,44989,Sintocalmy 300mg 40 Comprimidos Revestidos,03-2024,1.0
30362,33087,Onaz 5mg Prati-Donaduzzi 30 Comprimidos Revestidos,03-2024,1.0
31378,13743,Glifage 500mg com 30 comprimidos,03-2024,1.0
32355,27507,Nervocalm 250mg 60 Comprimidos,03-2024,1.0
32528,18123,"Enoxalow 100mg/mL, caixa com 10 seringas preenchidas com 0,4mL de solução de uso intravenoso + sistema de segurança",03-2024,1.0
33512,4131,Cloridrato de Verapamil 120mg com 20 Comprimidos,03-2024,1.0
33575,11607,"Allestra 30 0,075mg + 0,030mg, caixa com 21 drágeas",03-2024,1.0
34165,11403,Pradaxa 150mg Boehringer 30 Cápsulas,03-2024,1.0
34213,14811,"Dramin Capsgel 50mg, caixa com 10 cápsulas gelatinosas moles",03-2024,1.0
34348,9519,"Cloridrato de Ciprofloxacino 3,5mg ml + Dexametasona 1mg ml EMS Solução Oftálmica 5ml",03-2024,1.0
34393,24999,"Pondicilina 1,25mg + 1,25mg, caixa com 12 pastilhas, menta",03-2024,1.0
35434,20259,Liberaflux 100Ml,03-2024,1.0
35519,23883,"Flogoral Pastilha 3Mg, Caixa Com 12 Pastilhas, Menta",03-2024,1.0
35783,42363,Lavitan A-Z 60 Comprimidos,03-2024,1.0
38444,28179,"Supositório de Glicerina Granado Pharmacias caixa com 12 supositórios, uso adulto",03-2024,1.0
38730,15627,"Bimatoprosta Medley 0,3Mg Ml, Caixa Com 1 Frasco Gotejador Com 3Ml De Solucao De Uso Oftalmico",03-2024,1.0
38987,23247,Finasterida 1mg EMS 30 Comprimidos União Química,03-2024,1.0
39036,44806,Primera 20mcg 21 Comprimidos,03-2024,1.0
39380,34575,"Bezafibrato Ems 200Mg, Caixa Com 20 Comprimidos",03-2024,1.0
39562,7467,"Naproxeno Teuto 500mg, caixa com 20 comprimidos",03-2024,1.0
39908,21975,AD-Muc Pomada com 10g,03-2024,1.0
40131,15279,Dorspan Composto Gotas 10mg 250mg mL 20mL,03-2024,1.0
42564,99,PARACETAMOL 750MG 1X4 MED,03-2024,1.0
42705,31539,Topiramato 25mg Germed 60 Comprimidos Revestidos,03-2024,1.0
42769,651,Alivium 400Mg 10 Capsulas,03-2024,1.0
42773,17571,"Metrexato 2,5mg, caixa com 24 comprimidos",03-2024,1.0
43263,26691,"Furosemida Biosintetica 40Mg, Caixa Com 30 Comprimidos",03-2024,1.0
44088,15639,"Travoprosta 0,04mg 2,5mL Solução Oftálmica Medley",03-2024,1.0
44925,36411,Tandene 30 Comprimidos Delta,03-2024,1.0
44967,23031,Meticorten 5mg 20 comprimidos,03-2024,1.0
45035,41967,"Dexfer 100Mg Ml, Caixa Com 1 Frasco Gotejador Com 30Ml De Solucao De Uso Oral",03-2024,1.0
45223,37719,Cataflampro XT Emulgel 50g,03-2024,1.0
45356,31551,Cloridrato de Amitriptilina 25mg Germed Pharma 30 Comprimidos,03-2024,1.0
